Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
Warcraft III: The Frozen Throne,2003,Strategy,Activision,580000.0,870000.0,0.0,90000.0,1540000.0,88,90.0,713.0,Blizzard Entertainment,T,PC
"Warhammer 40,000: Dawn of War",2004,Strategy,THQ,10000.0,30000.0,0.0,10000.0,50000.0,86,88.0,295.0,Relic,M,PC
"Warhammer 40,000: Dawn of War II",2009,Strategy,THQ,0.0,450000.0,0.0,20000.0,470000.0,85,81.0,1502.0,Relic,M,PC
"Warhammer 40,000: Dawn of War II - Retribution",2011,Strategy,THQ,0.0,60000.0,0.0,20000.0,80000.0,80,78.0,235.0,Relic,M,PC
"Warhammer 40,000: Fire Warrior",2003,Shooter,THQ,80000.0,60000.0,0.0,20000.0,150000.0,64,83.0,63.0,Kuju Entertainment,M,PS2
"Warhammer 40,000: Space Marine",2011,Shooter,THQ,90000.0,90000.0,0.0,30000.0,200000.0,74,74.0,596.0,Relic,M,"PC,PS3,X360"
"Warhammer 40,000: Squad Command",2007,Strategy,THQ,50000.0,10000.0,0.0,10000.0,60000.0,57,79.0,16.0,THQ,T,"DS,PSP"
Warhammer Online: Age of Reckoning,2008,Role-Playing,GOA,0.0,20000.0,0.0,0.0,20000.0,86,79.0,374.0,EA Mythic,T,PC
Warhammer: Battle For Atluma,2006,Action,Namco Bandai Games,60000.0,0.0,0.0,10000.0,70000.0,55,74.0,8.0,Sabertooth Games,T,PSP
Warhammer: Battle March,2008,Strategy,Deep Silver,90000.0,20000.0,0.0,10000.0,110000.0,55,67.0,20.0,Black Hole Games,M,X360
Warhammer: Mark of Chaos,2006,Strategy,Deep Silver,0.0,20000.0,0.0,0.0,30000.0,73,74.0,57.0,Black Hole Games,M,PC
Warhawk,2007,Simulation,Sony Computer Entertainment,490000.0,390000.0,0.0,170000.0,1060000.0,84,84.0,183.0,Incognito Inc.,T,PS3
Wario Land 4,2001,Platform,Nintendo,900000.0,730000.0,540000.0,90000.0,2260000.0,88,89.0,42.0,Nintendo,E,GBA
Wario World,2003,Platform,Nintendo,340000.0,90000.0,0.0,10000.0,440000.0,71,72.0,44.0,Treasure,E,GC
Wario: Master of Disguise,2007,Platform,Nintendo,280000.0,20000.0,330000.0,30000.0,650000.0,60,74.0,19.0,Suzak,E10+,DS
WarioWare D.I.Y.,2009,Misc,Nintendo,170000.0,180000.0,200000.0,40000.0,590000.0,82,87.0,39.0,Intelligent Systems,E,DS
WarioWare: Smooth Moves,2006,Puzzle,Nintendo,860000.0,1040000.0,730000.0,260000.0,2890000.0,83,74.0,179.0,Intelligent Systems,E10+,Wii
Warriors Orochi,2008,Action,Tecmo Koei,20000.0,0.0,180000.0,0.0,200000.0,62,66.0,10.0,"Omega Force, Koei Canada",T,"PSP,PS2,X360"
Warriors Orochi 2,2008,Action,Tecmo Koei,60000.0,0.0,220000.0,10000.0,290000.0,56,75.0,4.0,Omega Force,T,"PSP,PS2,X360"
Warriors Orochi 3,2011,Action,Ubisoft Annecy,0.0,40000.0,570000.0,10000.0,620000.0,70,79.0,35.0,Omega Force,T,"PS3,X360"
Warriors Orochi 3 Hyper,2012,Action,Tecmo Koei,40000.0,20000.0,20000.0,10000.0,80000.0,64,74.0,31.0,Omega Force,T,WiiU
Warriors of Might and Magic,2001,Adventure,3DO,90000.0,70000.0,0.0,20000.0,170000.0,49,45.0,6.0,3DO,T,PS2
Warriors of the Lost Empire,2007,Role-Playing,Mercury Games,50000.0,0.0,0.0,0.0,60000.0,52,74.0,12.0,Platinum Egg,T,PSP
Warriors: Legends of Troy,2011,Action,Tecmo Koei,60000.0,40000.0,70000.0,20000.0,190000.0,44,70.0,24.0,Tecmo Koei Canada,M,PS3
Warship Gunner 2,2006,Simulation,Tecmo Koei,10000.0,10000.0,0.0,0.0,30000.0,62,85.0,11.0,Micro Cabin,T,PS2
Wasteland 2,2015,Role-Playing,Deep Silver,40000.0,10000.0,0.0,10000.0,50000.0,77,71.0,56.0,InXile Entertainment,M,"XOne,PC"
Watch Dogs,2014,Action,Ubisoft,900000.0,530000.0,0.0,140000.0,1570000.0,78,58.0,712.0,Ubisoft Montreal,M,"XOne,PC,PS4,WiiU"
Wave Race: Blue Storm,2001,Racing,Nintendo,400000.0,100000.0,90000.0,20000.0,600000.0,80,83.0,29.0,Nintendo,E,GC
Way of the Samurai,2002,Action,Eidos Interactive,130000.0,100000.0,250000.0,30000.0,510000.0,74,82.0,19.0,Acquire,M,PS2
Way of the Samurai 2,2003,Action,Capcom,50000.0,40000.0,230000.0,10000.0,330000.0,59,90.0,24.0,Acquire,M,PS2
Way of the Samurai 3,2009,Action,Gamebridge,120000.0,50000.0,20000.0,20000.0,210000.0,55,68.0,16.0,Acquire,M,"X360,PS3"
Way of the Samurai 4,2011,Action,Nippon Ichi Software,0.0,30000.0,160000.0,10000.0,190000.0,58,65.0,15.0,Acquire,M,PS3
We Cheer,2008,Simulation,505 Games,470000.0,0.0,0.0,40000.0,520000.0,56,73.0,13.0,"Machatin, Inc.",E10+,Wii
We Love Katamari,2005,Puzzle,Electronic Arts,260000.0,200000.0,0.0,70000.0,520000.0,86,89.0,51.0,Namco,E,PS2
We Ski,2008,Sports,Namco Bandai Games,970000.0,400000.0,140000.0,150000.0,1670000.0,67,85.0,12.0,Bandai Namco Games,E,Wii
Wet,2009,Shooter,Bethesda Softworks,220000.0,270000.0,10000.0,110000.0,610000.0,70,64.0,55.0,Artificial Mind and Movement,M,PS3
Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,100000.0,0.0,0.0,10000.0,110000.0,51,54.0,5.0,Griptonite Games,E10+,"X360,PS3"
Whiplash,2003,Racing,Eidos Interactive,60000.0,50000.0,0.0,20000.0,130000.0,66,87.0,15.0,Crystal Dynamics,T,PS2
Whirl Tour,2002,Sports,Vivendi Games,40000.0,10000.0,0.0,0.0,50000.0,61,90.0,4.0,Papaya Studios,E,"GC,PS2"
White Knight Chronicles II,2010,Role-Playing,Sony Computer Entertainment,230000.0,90000.0,270000.0,40000.0,630000.0,60,71.0,64.0,Level 5,T,PS3
White Knight Chronicles: International Edition,2008,Role-Playing,Sony Computer Entertainment,330000.0,160000.0,360000.0,80000.0,930000.0,64,75.0,213.0,Level 5,T,PS3
Wii Fit,2007,Sports,Nintendo,8920000.0,8029999.999999999,3600000.0,2150000.0,22700000.0,80,77.0,146.0,Nintendo,E,Wii
Wii Fit Plus,2009,Sports,Nintendo,9010000.0,8490000.0,2530000.0,1770000.0,21790000.0,80,74.0,52.0,Nintendo,E,Wii
Wii Fit U,2013,Sports,Nintendo,350000.0,230000.0,210000.0,50000.0,850000.0,72,77.0,72.0,Nintendo,E,WiiU
Wii Music,2008,Misc,Nintendo,1350000.0,1110000.0,460000.0,320000.0,3250000.0,63,46.0,116.0,Nintendo,E,Wii
Wii Party,2010,Misc,Nintendo,1750000.0,3470000.0,2490000.0,670000.0,8380000.000000001,68,74.0,54.0,Nd Cube,E,Wii
Wii Party U,2013,Misc,Nintendo,300000.0,560000.0,840000.0,50000.0,1750000.0,65,68.0,135.0,Nd Cube,E,WiiU
Wii Play,2006,Misc,Nintendo,13960000.0,9180000.0,2930000.0,2840000.0,28920000.0,58,66.0,129.0,Nintendo,E,Wii
Wii Play: Motion,2011,Misc,Nintendo,230000.0,420000.0,180000.0,90000.0,920000.0,60,61.0,16.0,Nintendo,E10+,Wii
Wii Sports,2006,Sports,Nintendo,41360000.0,28960000.0,3770000.0,8450000.0,82530000.0,76,80.0,322.0,Nintendo,E,Wii
Wii Sports Club,2014,Sports,Nintendo,170000.0,140000.0,40000.0,30000.0,380000.0,68,70.0,106.0,Nintendo,E10+,WiiU
Wii Sports Resort,2009,Sports,Nintendo,15610000.0,10930000.0,3280000.0,2950000.0,32770000.000000004,80,80.0,192.0,Nintendo,E,Wii
Wild ARMs 3,2002,Role-Playing,Ubisoft,160000.0,130000.0,290000.0,40000.0,620000.0,78,84.0,38.0,"Media Vision, Contrail",T,PS2
Wild ARMs 4,2005,Role-Playing,505 Games,70000.0,60000.0,0.0,20000.0,140000.0,69,73.0,17.0,Media Vision,T,PS2
Wild ARMs 5,2006,Role-Playing,505 Games,140000.0,110000.0,0.0,40000.0,280000.0,71,75.0,22.0,Media Vision,T,PS2
Wild ARMs XF,2007,Role-Playing,505 Games,70000.0,0.0,60000.0,10000.0,140000.0,64,66.0,19.0,Media Vision,E10+,PSP
Wild ARMs: Alter Code F,2003,Role-Playing,Sony Computer Entertainment,50000.0,40000.0,0.0,10000.0,90000.0,73,83.0,26.0,Media Vision,T,PS2
Wildstar,2014,Role-Playing,NCSoft,80000.0,70000.0,0.0,10000.0,160000.0,82,74.0,965.0,Carbine Studios,T,PC
WinBack: Covert Operations,2000,Shooter,Midas Interactive Entertainment,140000.0,110000.0,0.0,40000.0,290000.0,66,77.0,20.0,Omega Force,T,PS2
Wing Commander: Prophecy,2003,Simulation,"Destination Software, Inc",40000.0,10000.0,0.0,0.0,50000.0,70,83.0,7.0,Raylight Studios,T,GBA
Wing Island,2006,Simulation,Konami Digital Entertainment,30000.0,10000.0,10000.0,0.0,50000.0,47,49.0,8.0,CAProduction,E,Wii
Wings of War,2004,Simulation,Take-Two Interactive,50000.0,10000.0,0.0,0.0,60000.0,62,50.0,5.0,Silver Wish Games,T,XB
Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,90000.0,0.0,0.0,10000.0,100000.0,79,65.0,33.0,KCET,E,"X360,PS2,PSP,DS"
Winter Sports: The Ultimate Challenge,2007,Sports,RTL,450000.0,670000.0,0.0,120000.0,1240000.0,52,68.0,4.0,49Games,E,Wii
Winter Stars,2011,Sports,Deep Silver,50000.0,30000.0,0.0,10000.0,90000.0,46,65.0,4.0,49Games,E,X360
WipEout 3,1999,Racing,Psygnosis,190000.0,130000.0,0.0,20000.0,340000.0,89,85.0,15.0,Psygnosis,E,PS
WipEout Fusion,2002,Racing,Sony Computer Entertainment,120000.0,100000.0,0.0,30000.0,250000.0,83,85.0,43.0,Studio Liverpool,E,PS2
WipEout HD Fury,2009,Racing,Sony Computer Entertainment,0.0,50000.0,0.0,10000.0,70000.0,89,84.0,115.0,Studio Liverpool,E10+,PS3
WipEout Pulse,2007,Racing,Sony Computer Entertainment,130000.0,120000.0,0.0,60000.0,310000.0,82,86.0,31.0,Studio Liverpool,E10+,PSP
WipEout Pure,2005,Racing,Sony Computer Entertainment,470000.0,340000.0,0.0,230000.0,1030000.0,88,79.0,102.0,Studio Liverpool,E,PSP
Wipeout 2048,2012,Racing,Sony Computer Entertainment,130000.0,170000.0,0.0,50000.0,350000.0,79,82.0,191.0,Studio Liverpool,E10+,PSV
Wipeout: In The Zone,2011,Misc,Activision,870000.0,0.0,0.0,60000.0,930000.0,39,56.0,8.0,Activision,E10+,X360
Without Warning,2005,Shooter,Capcom,20000.0,10000.0,0.0,0.0,40000.0,45,65.0,8.0,CiRCLE,M,PS2
Wizardry: Tale of the Forsaken Land,2001,Role-Playing,Ubisoft,40000.0,30000.0,0.0,10000.0,90000.0,70,75.0,6.0,Racjin,T,PS2
Wolfenstein,2009,Shooter,Activision,250000.0,270000.0,0.0,110000.0,630000.0,71,74.0,77.0,"id Software, Raven Software",M,"PS3,PC,X360"
Wolfenstein 3D,2002,Shooter,BAM! Entertainment,120000.0,40000.0,0.0,0.0,170000.0,57,60.0,7.0,Stalker Entertainment,M,GBA
Wolfenstein: The New Order,2014,Shooter,Bethesda Softworks,340000.0,280000.0,0.0,60000.0,680000.0,79,78.0,397.0,MachineGames,M,"XOne,PS4,PC"
Wolfenstein: The Old Blood,2015,Action,Bethesda Softworks,0.0,80000.0,0.0,0.0,90000.0,76,76.0,338.0,MachineGames,M,PC
Women's Volleyball Championship,2007,Sports,Spike,0.0,0.0,30000.0,0.0,30000.0,32,40.0,4.0,Spike,E,PS2
Wonder World Amusement Park,2008,Misc,Majesco Entertainment,40000.0,0.0,0.0,0.0,50000.0,37,45.0,4.0,Coyote Console,E,Wii
Woody Woodpecker: Escape from Buzz Buzzard Park,2001,Platform,DreamCatcher Interactive,20000.0,20000.0,0.0,10000.0,50000.0,64,74.0,5.0,EKO Software,E,PS2
WordJong,2007,Puzzle,White Park Bay Software,130000.0,10000.0,0.0,10000.0,150000.0,77,77.0,9.0,Magellan Interactive,E,DS
World Championship Poker,2004,Misc,Play It,800000.0,30000.0,0.0,130000.0,950000.0,60,77.0,11.0,Coresoft,E,PS2
World Championship Poker 2: Featuring Howard Lederer,2005,Misc,505 Games,120000.0,0.0,0.0,10000.0,140000.0,65,28.0,17.0,Crave,T,PSP
World Championship Pool 2004,2004,Sports,Jaleco,20000.0,20000.0,0.0,10000.0,50000.0,60,67.0,6.0,Blade Interactive,E,PS2
World Destruction League: Thunder Tanks,2000,Action,3DO,80000.0,70000.0,0.0,20000.0,170000.0,65,59.0,7.0,3DO,T,"PS2,PS"
World Poker Tour,2005,Misc,Take-Two Interactive,100000.0,80000.0,0.0,30000.0,210000.0,60,86.0,5.0,Coresoft,T,"PS2,XB"
World Racing,2003,Racing,TDK Mediactive,50000.0,10000.0,0.0,0.0,70000.0,56,81.0,8.0,Synetic,E,XB
World Series Baseball,2002,Sports,Sega,170000.0,50000.0,0.0,10000.0,230000.0,85,88.0,6.0,Blueshift,E,XB
World Series Baseball 2K3,2003,Sports,Sega,110000.0,30000.0,0.0,10000.0,150000.0,89,86.0,14.0,Blue Shift,E,"XB,PS2"
World Series of Poker,2005,Misc,Activision,390000.0,10000.0,0.0,60000.0,470000.0,46,82.0,20.0,Activision,E10+,"PS2,PSP"
World Series of Poker 2008: Battle for the Bracelets,2007,Misc,Activision,60000.0,10000.0,0.0,10000.0,80000.0,74,67.0,6.0,Left Field Productions,T,X360
World Soccer Winning Eleven 6 International,2002,Sports,Konami Digital Entertainment,120000.0,1260000.0,1160000.0,450000.0,2990000.0,93,91.0,65.0,KCET,E,PS2
World Soccer Winning Eleven 7 International,2003,Sports,Konami Digital Entertainment,80000.0,1240000.0,1130000.0,450000.0,2900000.0,93,90.0,45.0,KCET,E,PS2
World Soccer Winning Eleven 8 International,2004,Sports,Konami Digital Entertainment,160000.0,1890000.0,1120000.0,680000.0,3850000.0,91,91.0,38.0,KCET,E,"PS2,XB"
World Soccer Winning Eleven 9,2005,Sports,Konami Digital Entertainment,60000.0,330000.0,20000.0,30000.0,440000.0,89,79.0,9.0,KCET,E,XB
World Tour Soccer,2005,Sports,Sony Computer Entertainment,100000.0,630000.0,0.0,340000.0,1070000.0,70,56.0,5.0,SCEE,E,PSP
World Tour Soccer 2002,2001,Sports,Sony Computer Entertainment,70000.0,50000.0,0.0,20000.0,140000.0,77,75.0,10.0,SCEE London Studio,E,PS2
World Tour Soccer 2003,2002,Sports,Sony Computer Entertainment,70000.0,50000.0,0.0,20000.0,140000.0,78,83.0,7.0,SCEE London Studio,E,PS2
World Tour Soccer 2005,2004,Sports,Sony Computer Entertainment,80000.0,60000.0,0.0,20000.0,160000.0,68,90.0,6.0,SCEE London Studio,E,PS2
World Tour Soccer 2006,2004,Sports,Sony Computer Entertainment,80000.0,60000.0,0.0,20000.0,170000.0,56,60.0,7.0,SCEE London Studio,E,PS2
World in Conflict,2007,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0,89,81.0,301.0,Massive Entertainment,T,PC
World of Goo,2008,Puzzle,2D Boy,0.0,30000.0,0.0,10000.0,40000.0,90,85.0,607.0,2D Boy,E,PC
World of Outlaws: Sprint Cars,2010,Racing,THQ,170000.0,0.0,0.0,10000.0,180000.0,57,81.0,10.0,Big Ant Studios,E,X360
World of Outlaws: Sprint Cars 2002,2002,Racing,Ignition Entertainment,230000.0,180000.0,0.0,60000.0,480000.0,80,91.0,10.0,Ratbag,E,PS2
World of Tanks,2011,Shooter,Wargaming.net,0.0,230000.0,0.0,50000.0,290000.0,80,37.0,1466.0,Wargaming.net,T,PC
World of Warcraft,2004,Role-Playing,Activision,80000.0,6210000.0,0.0,0.0,6290000.0,93,73.0,2182.0,Blizzard Entertainment,T,PC
World of Warcraft: Cataclysm,2010,Role-Playing,Activision,1770000.0,320000.0,0.0,0.0,2080000.0,90,56.0,953.0,Blizzard Entertainment,T,PC
World of Warcraft: Mists of Pandaria,2012,Role-Playing,Activision,840000.0,760000.0,0.0,220000.0,1820000.0,82,48.0,1265.0,Blizzard Entertainment,T,PC
World of Warcraft: The Burning Crusade,2007,Role-Playing,Activision,2570000.0,1520000.0,0.0,0.0,4090000.0,91,79.0,785.0,Blizzard Entertainment,T,PC
World of Warcraft: Warlords of Draenor,2014,Action,Activision Blizzard,80000.0,360000.0,0.0,30000.0,470000.0,87,59.0,1154.0,Blizzard Entertainment,T,PC
World of Warcraft: Wrath of the Lich King,2008,Role-Playing,Activision,10000.0,130000.0,0.0,1180000.0,1320000.0,91,75.0,930.0,Blizzard Entertainment,T,PC
World's Scariest Police Chases,2001,Racing,Activision,200000.0,140000.0,0.0,20000.0,360000.0,54,63.0,4.0,UDS,T,PS
WorldShift,2009,Strategy,Playlogic Game Factory,20000.0,0.0,0.0,0.0,20000.0,63,81.0,8.0,Black Sea Studios,T,PC
Worldwide Soccer Manager 2008,2007,Sports,Russel,0.0,1120000.0,0.0,0.0,1120000.0,86,80.0,19.0,Sports Interactive,E,PC
Worldwide Soccer Manager 2009,2008,Simulation,Sega,0.0,1140000.0,0.0,10000.0,1150000.0,83,81.0,30.0,Sports Interactive,E,PC
Worms,2009,Strategy,Sony Computer Entertainment,0.0,20000.0,0.0,10000.0,20000.0,76,69.0,18.0,Team 17,E10+,"PS3,X360"
Worms 3D,2003,Strategy,Sega,40000.0,10000.0,0.0,0.0,60000.0,69,84.0,10.0,Team 17,T,"XB,PS2,GC"
Worms 4: Mayhem,2005,Strategy,Codemasters,30000.0,10000.0,0.0,0.0,40000.0,69,92.0,6.0,Team 17,T,XB
Worms Forts: Under Siege,2004,Strategy,Acclaim Entertainment,50000.0,40000.0,0.0,10000.0,110000.0,63,80.0,15.0,Team 17,T,"PS2,XB"
Worms Reloaded,2010,Strategy,Team17 Software,0.0,40000.0,0.0,10000.0,50000.0,79,68.0,185.0,Team 17,E10+,PC
Worms World Party,2001,Strategy,Virgin Interactive,0.0,10000.0,0.0,0.0,20000.0,75,76.0,68.0,Team 17,E,PC
Worms: A Space Oddity,2008,Strategy,THQ,60000.0,20000.0,0.0,10000.0,80000.0,64,43.0,13.0,Team 17,E10+,Wii
Worms: Open Warfare,2006,Strategy,THQ,50000.0,20000.0,0.0,10000.0,80000.0,64,70.0,16.0,Team 17,E10+,"DS,PSP"
Worms: Open Warfare 2,2007,Strategy,THQ,40000.0,260000.0,0.0,140000.0,440000.0,80,81.0,25.0,"Team 17, Two Tribes",E10+,"PSP,DS"
Worms: Ultimate Mayhem,2011,Strategy,Unknown,0.0,30000.0,0.0,0.0,40000.0,66,78.0,48.0,Team 17,E10+,PC
Wrath Unleashed,2004,Strategy,LucasArts,30000.0,10000.0,0.0,0.0,50000.0,69,70.0,4.0,Double Helix Games,T,"XB,PS2"
Wreckless: ThE YaKuza MisSiOns,2002,Racing,Activision,420000.0,110000.0,20000.0,20000.0,570000.0,74,52.0,13.0,Bunkasha Publishing,T,XB
X Rebirth,2013,Simulation,Koch Media,0.0,80000.0,0.0,0.0,80000.0,33,33.0,1340.0,Egosoft,T,PC
X-Blades,2009,Action,SouthPeak Games,70000.0,30000.0,20000.0,10000.0,130000.0,50,59.0,15.0,Gaijin Entertainment,M,"PS3,X360"
X-Men Legends,2004,Role-Playing,Activision,410000.0,110000.0,0.0,10000.0,530000.0,81,85.0,11.0,Raven Software,T,"GC,XB,PS2"
X-Men Legends II: Rise of Apocalypse,2005,Role-Playing,Activision,530000.0,20000.0,0.0,90000.0,630000.0,82,73.0,41.0,Raven Software,T,"PS2,XB,PSP,GC"
X-Men Origins: Wolverine,2009,Action,Activision,150000.0,30000.0,0.0,20000.0,200000.0,55,81.0,8.0,Griptonite Games,E10+,"DS,Wii,PSP"
X-Men: Destiny,2011,Action,Activision,180000.0,40000.0,0.0,20000.0,240000.0,47,50.0,72.0,Silicon Knights,T,"X360,DS,PS3,Wii"
X-Men: Mutant Academy 2,2001,Fighting,Activision,400000.0,270000.0,0.0,50000.0,720000.0,72,84.0,18.0,Paradox Development,T,PS
X-Men: Next Dimension,2002,Fighting,Activision,230000.0,180000.0,0.0,60000.0,470000.0,61,87.0,13.0,Paradox Development,T,"PS2,GC"
X-Men: The Official Game,2006,Action,Activision,80000.0,20000.0,0.0,0.0,100000.0,53,81.0,7.0,"Z-Axis, Ltd.",T,"XB,X360,DS,PS2,GC,GBA"
X2: Wolverine's Revenge,2003,Platform,Activision,150000.0,40000.0,0.0,10000.0,210000.0,58,64.0,9.0,GenePool,T,"XB,GBA,PS2,GC"
X3: Terran Conflict,2008,Simulation,Deep Silver,0.0,20000.0,0.0,0.0,30000.0,73,79.0,222.0,Egosoft,T,PC
XBLAZE Code: Embryo,2013,Adventure,Arc System Works,10000.0,0.0,10000.0,0.0,30000.0,43,74.0,24.0,Arc System Works,M,PSV
XCOM: Enemy Unknown,2012,Strategy,Take-Two Interactive,240000.0,230000.0,0.0,100000.0,570000.0,89,82.0,296.0,Firaxis Games,M,"PS3,X360,PC"
XGIII: Extreme G Racing,2001,Racing,Acclaim Entertainment,120000.0,30000.0,0.0,0.0,150000.0,83,78.0,14.0,Acclaim,E,GC
XGRA: Extreme G Racing Association,2003,Racing,Acclaim Entertainment,30000.0,20000.0,0.0,10000.0,60000.0,68,86.0,8.0,Acclaim Studios Cheltenham,T,"PS2,XB,GC"
XGRA: Extreme G-Racing Association,2004,Racing,Eidos Interactive,300000.0,240000.0,0.0,80000.0,620000.0,68,86.0,8.0,Acclaim Studios Cheltenham,T,PS2
XIII,2003,Shooter,Ubisoft,280000.0,220000.0,0.0,70000.0,570000.0,73,86.0,35.0,Ubisoft Paris,M,"PS2,GC,XB"
XXX,2002,Action,Activision,80000.0,30000.0,0.0,0.0,110000.0,50,50.0,4.0,Digital Eclipse,E,GBA
Xblaze: Lost Memories,2015,Adventure,Arc System Works,20000.0,0.0,0.0,0.0,20000.0,63,62.0,5.0,Arc System Works,M,PS3
Xenoblade Chronicles,2010,Role-Playing,Nintendo,430000.0,250000.0,160000.0,70000.0,910000.0,92,89.0,950.0,Monolith Soft,T,Wii
Xenoblade Chronicles X,2015,Role-Playing,Nintendo,360000.0,280000.0,140000.0,60000.0,840000.0,84,89.0,1548.0,Monolith Soft,T,WiiU
Xenogears,1998,Role-Playing,SquareSoft,290000.0,190000.0,890000.0,100000.0,1460000.0,84,84.0,204.0,SquareSoft,T,PS
Xenosaga Episode I: Der Wille zur Macht,2002,Role-Playing,Namco Bandai Games,630000.0,490000.0,450000.0,170000.0,1740000.0,83,87.0,99.0,Monolith Soft,T,PS2
Xenosaga Episode III: Also sprach Zarathustra,2006,Role-Playing,Namco Bandai Games,90000.0,70000.0,180000.0,20000.0,370000.0,81,90.0,59.0,Monolith Soft,T,PS2
Yager,2003,Shooter,THQ,30000.0,10000.0,0.0,0.0,50000.0,70,93.0,9.0,Yager,T,XB
Yaiba: Ninja Gaiden Z,2014,Action,Tecmo Koei,30000.0,10000.0,0.0,0.0,50000.0,50,53.0,43.0,"Spark Unlimited, comcept",M,"X360,PS3"
Yakuza,2005,Action,Sega,30000.0,20000.0,740000.0,10000.0,800000.0,75,82.0,73.0,Amusement Vision,M,PS2
Yakuza 2,2006,Adventure,Sega,50000.0,40000.0,840000.0,160000.0,1090000.0,77,81.0,52.0,Amusement Vision,M,PS2
Yakuza 3,2009,Action,Sega,210000.0,200000.0,620000.0,80000.0,1120000.0,79,81.0,165.0,Ryu ga Gotoku Studios,M,PS3
Yakuza 5,2012,Action,Sega,0.0,0.0,590000.0,0.0,590000.0,83,85.0,180.0,Ryu ga Gotoku Studios,M,PS3
Yakuza: Dead Souls,2011,Shooter,Sega,90000.0,60000.0,420000.0,30000.0,600000.0,64,74.0,69.0,Ryu ga Gotoku Studios,M,PS3
Yanya Caballista: City Skater,2001,Sports,Tecmo Koei,20000.0,20000.0,0.0,10000.0,50000.0,58,63.0,7.0,Cave,E,PS2
Yggdra Union: We'll Never Fight Alone,2008,Role-Playing,Sting,50000.0,0.0,40000.0,10000.0,100000.0,73,79.0,18.0,Sting,T,PSP
Yoshi Topsy-Turvy,2004,Platform,Nintendo,250000.0,90000.0,300000.0,10000.0,650000.0,60,66.0,5.0,Artoon,E,GBA
Yoshi's Island DS,2006,Platform,Nintendo,1450000.0,70000.0,1100000.0,150000.0,2760000.0,81,74.0,67.0,Artoon,E,DS
Yoshi's New Island,2014,Platform,Nintendo,480000.0,530000.0,280000.0,90000.0,1380000.0,64,61.0,155.0,Arzest,E,3DS
Yoshi's Woolly World,2015,Platform,Nintendo,620000.0,470000.0,110000.0,100000.0,1300000.0,78,85.0,376.0,Good-Feel,E,WiiU
You Don't Know Jack,2011,Misc,THQ,190000.0,0.0,0.0,10000.0,210000.0,82,79.0,29.0,"Jellyvision, Iron Galaxy Studios",T,"X360,PS3,Wii"
You're in the Movies,2008,Misc,Microsoft Game Studios,270000.0,170000.0,0.0,50000.0,480000.0,55,55.0,20.0,Zoe Mode,E,X360
Your Shape featuring Jenny McCarthy,2009,Sports,Ubisoft,1490000.0,460000.0,0.0,180000.0,2120000.0,62,52.0,54.0,Ubisoft,E,Wii
Your Shape: Fitness Evolved,2010,Sports,Ubisoft,790000.0,410000.0,0.0,110000.0,1320000.0,73,75.0,25.0,Ubisoft Montreal,E,X360
Your Shape: Fitness Evolved 2012,2011,Sports,Ubisoft,700000.0,360000.0,0.0,100000.0,1160000.0,77,76.0,21.0,Ubisoft,E,X360
Your Shape: Fitness Evolved 2013,2012,Action,Ubisoft,60000.0,70000.0,0.0,10000.0,130000.0,76,63.0,16.0,Blue Byte,E10+,WiiU
Ys Seven,2009,Role-Playing,Falcom Corporation,140000.0,0.0,80000.0,20000.0,230000.0,79,85.0,65.0,Falcom,T,PSP
Ys: Memories of Celceta,2012,Action,Nihon Falcom Corporation,100000.0,10000.0,100000.0,40000.0,240000.0,82,88.0,237.0,Falcom,T,PSV
Ys: The Ark of Napishtim,2005,Role-Playing,Konami Digital Entertainment,70000.0,50000.0,0.0,20000.0,130000.0,72,88.0,14.0,Falcom,T,"PS2,PSP"
Ys: The Oath in Felghana,2010,Role-Playing,Falcom Corporation,90000.0,0.0,40000.0,10000.0,150000.0,80,83.0,57.0,Falcom,T,PSP
Yumi's Odd Odyssey,2013,Platform,Agatsuma Entertainment,0.0,0.0,30000.0,0.0,30000.0,74,77.0,23.0,Studio Saizensen,E,3DS
Zathura,2005,Adventure,Take-Two Interactive,20000.0,0.0,0.0,0.0,20000.0,48,55.0,4.0,High Voltage Software,E10+,"XB,PS2"
Zero Escape: Virtue's Last Reward,2012,Adventure,Rising Star Games,30000.0,0.0,0.0,0.0,30000.0,88,88.0,188.0,ChunSoft,M,3DS
Zoids Assault,2007,Strategy,Takara Tomy,80000.0,0.0,0.0,10000.0,90000.0,46,73.0,7.0,Takara Tomy,T,X360
ZombiU,2012,Action,Ubisoft,520000.0,360000.0,50000.0,80000.0,1010000.0,77,77.0,758.0,Ubisoft Montpellier,M,WiiU
Zone of the Enders,2001,Shooter,Konami Digital Entertainment,300000.0,240000.0,130000.0,80000.0,750000.0,78,74.0,49.0,KCEJ,M,PS2
Zone of the Enders HD Collection,2012,Simulation,Konami Digital Entertainment,210000.0,70000.0,90000.0,50000.0,420000.0,73,80.0,42.0,High Voltage Software,M,"PS3,X360"
