Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
The History Channel: Battle for the Pacific,2008,Shooter,Activision,0.07,0.0,0.0,0.01,0.07,36,24.0,15.0,Activision,T,"PS3,X360"
The Hobbit,2003,Platform,Vivendi Games,0.26,0.2,0.0,0.07,0.54,59,86.0,14.0,Inevitable Entertainment,E,"PS2,GBA,GC"
The House of The Dead III,2002,Shooter,Sega,0.29,0.08,0.0,0.01,0.39,72,73.0,9.0,Wow Entertainment,M,XB
The House of the Dead: Overkill,2009,Shooter,Sega,0.44,0.3,0.02,0.09,0.85,78,87.0,95.0,Headstrong Games,M,Wii
The Hustle: Detroit Streets,2005,Sports,Deep Silver,0.07,0.0,0.0,0.01,0.07,51,53.0,4.0,Blade Interactive,T,PSP
The Incredible Hulk,2008,Action,Sega,0.32,0.01,0.0,0.05,0.38,50,60.0,5.0,Edge of Reality,T,"PS2,X360,PS3"
The Incredible Hulk: Ultimate Destruction,2005,Action,Vivendi Games,0.17,0.05,0.0,0.01,0.23,84,80.0,22.0,Radical Entertainment,T,"XB,GC,PS2"
The Incredibles,2004,Action,THQ,0.96,1.08,0.04,0.3,2.37,62,76.0,22.0,Heavy Iron Studios,T,"PS2,GC"
The Incredibles: Rise of the Underminer,2005,Action,THQ,0.18,0.14,0.0,0.05,0.36,60,71.0,8.0,Heavy Iron Studios,E10+,"PS2,GC"
The Italian Job,2003,Racing,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,54,58.0,5.0,Climax Group,T,"XB,PS2"
The King of Fighters 02/03,2005,Fighting,SNK,0.03,0.03,0.0,0.01,0.07,73,88.0,14.0,SNK Playmore,T,PS2
The King of Fighters 2000/2001,2003,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11,71,86.0,17.0,SNK Playmore,T,PS2
The King of Fighters 2006,2006,Fighting,Ignition Entertainment,0.01,0.01,0.05,0.0,0.08,66,86.0,17.0,SNK Playmore,T,PS2
The King of Fighters Collection: The Orochi Saga,2008,Fighting,Ignition Entertainment,0.07,0.0,0.0,0.0,0.07,61,70.0,9.0,SNK Playmore,T,"PSP,PS2"
The King of Fighters EX2: Howling Blood,2002,Fighting,Marvelous Interactive,0.06,0.02,0.0,0.0,0.08,80,91.0,10.0,Marvelous,T,GBA
The King of Fighters XI,2006,Fighting,Ignition Entertainment,0.07,0.06,0.04,0.02,0.19,75,85.0,15.0,SNK Playmore,T,PS2
The King of Fighters XII,2009,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,63,42.0,33.0,SNK Playmore,T,"X360,PS3"
The King of Fighters XIII,2011,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,79,82.0,51.0,SNK Playmore,T,"X360,PS3"
The Kore Gang,2010,Platform,Flashpoint Games,0.04,0.0,0.0,0.0,0.04,70,86.0,7.0,Snap Dragon Games,E10+,Wii
The LEGO Movie Videogame,2014,Action,Warner Bros. Interactive Entertainment,0.35,0.13,0.0,0.05,0.53,69,69.0,49.0,TT Games,E10+,"XOne,PC,WiiU,PS3,X360,PS4"
The Last Airbender,2010,Action,THQ,0.13,0.04,0.0,0.01,0.18,69,70.0,4.0,THQ,E10+,"DS,Wii"
The Last Guy,2009,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,77,69.0,30.0,SCE Japan Studio,E10+,PS3
The Last Remnant,2009,Role-Playing,Square Enix,0.0,0.01,0.0,0.0,0.01,66,83.0,240.0,Square Enix,M,"PC,X360"
The Last Story,2011,Role-Playing,Nintendo,0.3,0.13,0.18,0.04,0.65,80,84.0,179.0,"Mistwalker, Artoon",T,Wii
The Last of Us,2013,Action,Sony Computer Entertainment Europe,2.41,2.18,0.28,0.99,5.87,95,91.0,8003.0,Naughty Dog,M,PS3
The Legend of Alon D'ar,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.08,43,67.0,10.0,Stormfront Studios,T,PS2
The Legend of Dragoon,1999,Role-Playing,Sony Computer Entertainment,0.94,0.44,0.39,0.1,1.86,74,84.0,248.0,SCEI,T,PS
The Legend of Heroes II: Prophecy of the Moonlight Witch,2004,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14,63,69.0,11.0,Microvision,E10+,PSP
The Legend of Heroes III: Song of the Ocean,2006,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,58,61.0,7.0,Microvision,E10+,PSP
The Legend of Heroes: A Tear of Vermillion,2005,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01,0.09,68,77.0,26.0,Microvision,T,PSP
The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Nippon Ichi Software,0.05,0.02,0.14,0.02,0.23,77,75.0,132.0,Falcom,T,"PSV,PS3"
The Legend of Heroes: Trails of Cold Steel II,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.11,0.01,0.15,90,78.0,71.0,Falcom,T,"PS3,PSV"
The Legend of Kage 2,2008,Action,Square Enix,0.07,0.0,0.0,0.0,0.07,70,63.0,4.0,Taito Corporation,E10+,DS
The Legend of Legacy,2015,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,67,71.0,54.0,FuRyu,E10+,3DS
The Legend of Spyro: A New Beginning,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19,67,73.0,11.0,Krome Studios,E10+,"GC,DS"
The Legend of Spyro: Dawn of the Dragon,2008,Platform,Vivendi Games,0.16,0.12,0.0,0.03,0.31,62,72.0,26.0,Etranges Libellules,E10+,"X360,Wii,DS,PS3"
The Legend of Spyro: The Eternal Night,2007,Platform,Vivendi Games,0.21,0.16,0.0,0.05,0.42,54,54.0,28.0,Krome Studios,E10+,"PS2,DS,Wii"
The Legend of Zelda: A Link Between Worlds,2013,Action,Nintendo,1.4,1.01,0.46,0.23,3.1,91,89.0,1057.0,Nintendo,E,3DS
The Legend of Zelda: A Link to the Past,2002,Action,Nintendo,1.75,0.52,0.33,0.1,2.7,95,91.0,314.0,Capcom,E,GBA
The Legend of Zelda: Four Swords Adventures,2004,Action,Nintendo,0.63,0.16,0.0,0.02,0.81,86,72.0,74.0,Nintendo,E,GC
The Legend of Zelda: Majora's Mask 3D,2015,Action,Nintendo,1.15,0.55,0.47,0.17,2.34,89,90.0,478.0,GREZZO,E10+,3DS
The Legend of Zelda: Phantom Hourglass,2007,Action,Nintendo,1.85,1.8,0.95,0.48,5.08,90,80.0,416.0,Nintendo,E,DS
The Legend of Zelda: Skyward Sword,2011,Action,Nintendo,2.03,1.16,0.37,0.38,3.95,93,80.0,1958.0,Nintendo,E10+,Wii
The Legend of Zelda: Spirit Tracks,2009,Action,Nintendo,1.4,0.91,0.74,0.26,3.31,87,78.0,228.0,Nintendo,E10+,DS
The Legend of Zelda: The Minish Cap,2004,Action,Nintendo,0.89,0.22,0.22,0.1,1.42,89,90.0,203.0,Flagship,E,GBA
The Legend of Zelda: The Wind Waker,2002,Action,Nintendo,2.6,0.99,0.89,0.13,4.6,96,89.0,968.0,Nintendo,E,GC
The Legend of Zelda: Tri Force Heroes,2015,Action,Nintendo,0.53,0.33,0.17,0.08,1.12,73,76.0,179.0,Nintendo,E,3DS
The Legend of Zelda: Twilight Princess,2006,Action,Nintendo,3.74,2.14,0.6,0.68,7.15,95,90.0,1658.0,Nintendo,T,"Wii,GC"
The Legendary Starfy,2008,Platform,Nintendo,0.6,0.0,0.2,0.05,0.85,75,84.0,26.0,TOSE,E,DS
The Longest Journey,1999,Adventure,Empire Interactive,0.0,0.01,0.0,0.0,0.02,91,89.0,439.0,Funcom,M,PC
The Lord of the Rings Online: Mines of Moria,2008,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02,85,82.0,99.0,Turbine Inc.,T,PC
The Lord of the Rings: Aragorn's Quest,2010,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,0.02,0.17,58,60.0,8.0,TT Fusion,T,"PS3,Wii"
The Lord of the Rings: Conquest,2009,Action,Electronic Arts,0.38,0.25,0.0,0.11,0.74,54,71.0,57.0,Pandemic Studios,T,"PS3,DS,X360,PC"
The Lord of the Rings: The Battle for Middle-Earth,2004,Strategy,Electronic Arts,0.01,0.06,0.0,0.01,0.07,82,86.0,199.0,EA LA,T,PC
The Lord of the Rings: The Battle for Middle-Earth II,2006,Strategy,Electronic Arts,0.0,0.04,0.0,0.0,0.05,79,75.0,83.0,EA LA,T,"X360,PC"
The Lord of the Rings: The Fellowship of the Ring,2002,Action,Black Label Games,0.59,0.46,0.0,0.15,1.2,59,51.0,20.0,Surreal Software,T,"PS2,XB"
The Lord of the Rings: The Return of the King,2003,Action,Electronic Arts,0.4,0.15,0.0,0.01,0.56,77,82.0,11.0,Griptonite Games,T,"GBA,XB,GC,PS2"
The Lord of the Rings: The Third Age,2004,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58,73,82.0,60.0,EA Games,T,"PS2,GC,GBA"
The Lord of the Rings: The Two Towers,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,82,82.0,78.0,Stormfront Studios,T,"PS2,XB,GC"
The Lord of the Rings: War in the North,2011,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0.0,0.03,0.19,66,71.0,289.0,Snowblind Studios,M,PC
The Lost Vikings,2003,Puzzle,Activision,0.04,0.01,0.0,0.0,0.05,75,91.0,15.0,Mass Media,E,GBA
The Mark of Kri,2002,Action,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,80,79.0,29.0,SCEA,M,PS2
The Matrix: Path of Neo,2005,Action,Atari,0.41,0.01,0.0,0.07,0.49,69,79.0,42.0,Shiny Entertainment,T,"PS2,XB"
The Movies,2005,Simulation,Activision,0.01,0.03,0.0,0.01,0.04,84,83.0,131.0,Lionhead Studios,T,PC
The Mummy Returns,2001,Action,Universal Interactive,0.25,0.19,0.0,0.06,0.5,44,70.0,11.0,Blitz Games,T,PS2
The Mummy: Tomb of the Dragon Emperor,2008,Action,Vivendi Games,0.12,0.1,0.0,0.03,0.25,38,68.0,6.0,Eurocom Entertainment Software,T,"PS2,Wii"
The Munchables,2009,Action,Namco Bandai Games,0.17,0.0,0.0,0.01,0.18,71,82.0,5.0,Now Production,E,Wii
The New York Times Crosswords,2007,Puzzle,Majesco Entertainment,0.42,0.0,0.0,0.03,0.45,79,67.0,6.0,BudCat,T,DS
The Next BIG Thing,2011,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.01,0.06,75,79.0,35.0,Pendulo Studios,E10+,PC
The Operative: No One Lives Forever,2002,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14,67,80.0,16.0,Monolith Productions,T,PS2
The Orange Box,2007,Shooter,Electronic Arts,0.28,0.58,0.0,0.21,1.06,89,84.0,188.0,EA Games,M,"PS3,X360,PC"
The Order: 1886,2015,Shooter,Sony Computer Entertainment,0.61,0.78,0.06,0.27,1.74,63,66.0,3172.0,"Ready at Dawn, SCE Santa Monica",M,PS4
The Outfit,2006,Action,THQ,0.21,0.02,0.0,0.02,0.25,70,75.0,48.0,Relic,M,X360
The Peanuts Movie: Snoopy's Grand Adventure,2015,Action,Activision,0.0,0.02,0.0,0.0,0.03,59,66.0,19.0,"Activision, Behaviour Interactive",E,PS4
The Polar Express,2004,Adventure,THQ,0.11,0.09,0.0,0.03,0.23,39,43.0,6.0,Blue Tongue,E,"PS2,GC"
The Powerpuff Girls: Chemical X-Traction,2001,Action,BAM! Entertainment,0.14,0.1,0.0,0.02,0.25,30,63.0,4.0,VIS Entertainment,E,PS
The Powerpuff Girls: Relish Rampage,2002,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45,46,68.0,5.0,VIS Entertainment,E,PS2
The Punisher,2005,Action,THQ,0.25,0.2,0.0,0.07,0.52,68,82.0,56.0,Volition Inc.,M,PS2
The Saboteur,2009,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,76,80.0,236.0,Pandemic Studios,M,"PC,PS3,X360"
The Scorpion King: Rise of the Akkadian,2002,Action,Universal Interactive,0.11,0.09,0.0,0.03,0.23,47,72.0,6.0,VU Games,T,PS2
The Secret World,2012,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74,82.0,1326.0,Funcom,M,PC
The Settlers,2007,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39,56.0,7.0,Blue Byte,E,DS
The Settlers 7: Paths to a Kingdom,2010,Strategy,Ubisoft,0.0,0.27,0.0,0.05,0.31,79,52.0,213.0,Blue Byte,E10+,PC
The Settlers: Rise of an Empire,2007,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02,66,77.0,44.0,Blue Byte,E10+,PC
The Shoot,2010,Shooter,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,60,62.0,11.0,Cohort Studios,T,PS3
The Simpsons Game,2007,Action,Electronic Arts,0.24,0.54,0.0,0.3,1.07,59,67.0,15.0,"Electronic Arts, Rebellion",T,"PSP,PS3,X360,PS2,DS,Wii"
The Simpsons Skateboarding,2002,Sports,Electronic Arts,0.36,0.9,0.0,0.27,1.52,38,50.0,26.0,The Code Monkeys,T,PS2
The Simpsons: Road Rage,2003,Racing,THQ,0.86,0.32,0.0,0.02,1.19,55,68.0,9.0,Altron,E,"GBA,GC,XB,PS2"
The Sims,2003,Simulation,Electronic Arts,0.35,0.13,0.0,0.01,0.49,85,77.0,22.0,Edge of Reality,T,"GC,XB,PS2,PC"
The Sims 2,2005,Simulation,Electronic Arts,0.49,0.55,0.0,0.33,1.37,65,69.0,32.0,Maxis,T,"PSP,PS2,DS,GC,PC,GBA,XB"
The Sims 2: Apartment Life,2008,Simulation,Electronic Arts,0.0,0.07,0.0,0.01,0.09,75,77.0,19.0,Electronic Arts,T,PC
The Sims 2: Apartment Pets,2008,Simulation,Electronic Arts,0.31,0.3,0.0,0.07,0.69,50,33.0,4.0,Full Fat,E,DS
The Sims 2: Bon Voyage,2007,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,74,73.0,24.0,Maxis,T,PC
The Sims 2: Castaway,2007,Simulation,Electronic Arts,0.3,0.01,0.0,0.05,0.37,71,80.0,15.0,EA Redwood Shores,T,"PS2,Wii,DS,PSP"
The Sims 2: Nightlife,2005,Simulation,Electronic Arts,1.22,0.05,0.0,0.0,1.27,76,66.0,71.0,Maxis,T,PC
The Sims 2: Open for Business,2006,Simulation,Electronic Arts,0.46,0.05,0.0,0.0,0.52,78,86.0,35.0,Maxis,T,PC
The Sims 2: Pets,2006,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3,68,80.0,25.0,Maxis,T,"PS2,GC,DS,Wii,PSP,PC"
The Sims 2: Seasons,2007,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07,78,73.0,29.0,Maxis,T,PC
The Sims 2: University,2005,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06,81,78.0,49.0,Maxis,T,PC
The Sims 3,2011,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,52,33.0,31.0,EA Games,T,"3DS,DS,PC,PS3,X360"
The Sims 3: Ambitions,2010,Simulation,Electronic Arts,0.0,0.29,0.0,0.17,0.46,74,73.0,51.0,EA Redwood Shores,T,PC
The Sims 3: Generations,2011,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,0.63,70,36.0,81.0,The Sims Studio,T,PC
The Sims 3: Late Night Expansion Pack,2010,Simulation,Electronic Arts,0.59,0.87,0.0,0.23,1.7,74,53.0,77.0,The Sims Studio,T,PC
The Sims 3: Seasons,2012,Simulation,Electronic Arts,0.0,0.13,0.0,0.02,0.16,73,75.0,48.0,The Sims Studio,T,PC
The Sims 3: World Adventures,2009,Simulation,Electronic Arts,0.02,0.18,0.0,0.38,0.57,81,80.0,72.0,The Sims Studio,T,PC
The Sims 4,2014,Simulation,Electronic Arts,1.0,1.82,0.0,0.23,3.05,70,39.0,2057.0,Maxis,T,PC
The Sims 4: Get Together,2015,Simulation,Electronic Arts,0.05,0.15,0.0,0.02,0.22,72,73.0,117.0,Maxis,T,PC
The Sims Deluxe,2002,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04,92,82.0,77.0,Maxis,T,PC
The Sims: Bustin' Out,2003,Simulation,Electronic Arts,1.07,1.19,0.0,0.18,2.43,81,84.0,42.0,Maxis,T,"PS2,XB,GC"
The Sims: Hot Date,2001,Simulation,Electronic Arts,1.81,0.0,0.0,0.0,1.82,85,79.0,70.0,Maxis,T,PC
The Sims: House Party,2001,Simulation,Electronic Arts,1.23,0.83,0.0,0.1,2.16,74,79.0,30.0,Maxis,T,PC
The Sims: Livin Large,2000,Misc,Electronic Arts,1.67,1.18,0.0,0.13,2.99,82,66.0,20.0,Maxis,T,PC
The Sims: Makin' Magic,2003,Simulation,Electronic Arts,1.03,0.8,0.0,0.09,1.92,80,86.0,31.0,Maxis,T,PC
The Sims: Medieval,2011,Simulation,Electronic Arts,0.28,0.32,0.0,0.09,0.69,77,61.0,173.0,The Sims Studio,T,PC
The Sims: Superstar,2003,Simulation,Electronic Arts,1.67,0.0,0.0,0.0,1.68,79,82.0,25.0,Maxis,T,PC
The Sims: Unleashed,2002,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76,79,80.0,29.0,Maxis,T,PC
The Sims: Vacation,2002,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,3.07,75,78.0,22.0,Maxis,T,PC
The Sky Crawlers: Innocent Aces,2008,Simulation,Namco Bandai Games,0.08,0.02,0.01,0.01,0.12,74,79.0,13.0,Access Games,T,Wii
The Sly Collection,2010,Platform,Sony Computer Entertainment,0.52,0.08,0.01,0.08,0.68,85,88.0,172.0,Sanzaru Games,E10+,PS3
The Smurfs 2,2013,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.09,42,56.0,21.0,WayForward,E,WiiU
The SpongeBob SquarePants Movie,2004,Platform,THQ,0.4,0.12,0.0,0.02,0.54,74,85.0,8.0,Heavy Iron Studios,E,"XB,GC,PS2"
The Suffering,2004,Action,Midway Games,0.2,0.16,0.0,0.05,0.42,77,89.0,40.0,Surreal Software,M,"PS2,XB"
The Suffering: Ties That Bind,2005,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75,80.0,23.0,Surreal Software,M,"PS2,XB"
The Sum of All Fears,2003,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.03,36,34.0,5.0,Ubisoft Shanghai,T,GC
The Talos Principle,2015,Puzzle,Devolver Digital,0.0,0.02,0.0,0.0,0.03,88,84.0,124.0,Croteam,E10+,PS4
The Terminator: Dawn of Fate,2002,Action,Atari,0.2,0.16,0.0,0.05,0.41,58,57.0,18.0,Paradigm Entertainment,T,"PS2,XB"
The Testament of Sherlock Holmes,2012,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,64,76.0,30.0,Frogwares,M,"X360,PC,PS3"
The Thing,2002,Adventure,Vivendi Games,0.22,0.17,0.0,0.06,0.44,78,74.0,41.0,Computer Artworks,M,"PS2,XB"
The Tomb Raider Trilogy,2011,Action,Square Enix,0.27,0.46,0.0,0.15,0.88,78,81.0,60.0,Crystal Dynamics,T,PS3
The Typing of the Dead,2000,Shooter,Sega,0.0,0.0,0.05,0.0,0.05,83,78.0,12.0,Smilebit,M,DC
The Urbz: Sims in the City,2004,Simulation,Electronic Arts,0.37,0.22,0.0,0.03,0.62,72,92.0,25.0,Griptonite Games,E,"GBA,GC,PS2,XB"
The Walking Dead: Survival Instinct,2013,Shooter,Activision,0.28,0.15,0.0,0.08,0.51,34,36.0,196.0,Terminal Reality,M,"PS3,X360"
The Warriors,2007,Action,Take-Two Interactive,0.23,0.01,0.0,0.02,0.27,81,78.0,21.0,"Rockstar Toronto, Rockstar Leeds",M,"PSP,XB,PS2"
The Weakest Link,2001,Misc,Activision,0.05,0.03,0.0,0.01,0.09,63,72.0,6.0,"Activision, Traveller's Tales",E,PS
The Whispered World,2009,Adventure,Deep Silver,0.0,0.08,0.0,0.02,0.1,70,76.0,77.0,Daedalic Entertainment,E,PC
The Witch and the Hundred Knight,2013,Role-Playing,Nippon Ichi Software,0.07,0.02,0.1,0.02,0.2,53,75.0,80.0,Nippon Ichi Software,T,PS3
The Witcher,2007,Role-Playing,Atari,0.0,0.05,0.0,0.01,0.06,81,88.0,1116.0,CD Projekt Red Studio,M,PC
The Witcher 2: Assassins of Kings,2011,Action,Namco Bandai Games,0.25,0.56,0.0,0.14,0.96,88,85.0,4378.0,CD Projekt Red Studio,M,"PC,X360"
The Witcher 3: Wild Hunt,2015,Role-Playing,Namco Bandai Games,0.21,0.46,0.0,0.05,0.72,93,93.0,10665.0,CD Projekt Red Studio,M,"PC,XOne,PS4"
The Witcher: Enhanced Edition,2008,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32,86,85.0,1660.0,CD Projekt Red Studio,M,PC
The Wizard of Oz: Beyond The Yellow Brick Road,2008,Role-Playing,D3Publisher,0.13,0.0,0.0,0.01,0.15,68,60.0,4.0,Media Vision,E,DS
The Wolf Among Us,2014,Adventure,Telltale Games,0.1,0.07,0.0,0.04,0.21,83,84.0,259.0,Telltale Games,M,"PS4,PS3"
The Wonderful 101,2013,Action,Nintendo,0.19,0.1,0.08,0.03,0.4,78,85.0,495.0,PlatinumGames,T,WiiU
The World Ends With You,2007,Role-Playing,Square Enix,0.49,0.04,0.21,0.04,0.78,88,89.0,283.0,Jupiter Corporation,T,DS
The X Files: Resist or Serve,2004,Adventure,Vivendi Games,0.06,0.05,0.0,0.02,0.12,67,84.0,8.0,Black Ops Entertainment,M,PS2
Theatre Of War,2007,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,66,62.0,21.0,"Battlefront.com, 1C, 1C Company",T,PC
Theatrhythm Final Fantasy: Curtain Call,2014,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,83,82.0,66.0,Indies Zero,T,3DS
Theatrhythm: Final Fantasy,2012,Misc,Square Enix,0.22,0.07,0.18,0.02,0.5,78,78.0,113.0,Indies Zero,E10+,3DS
Theme Park,2007,Simulation,Electronic Arts,0.0,0.02,0.03,0.0,0.06,72,76.0,14.0,EA Japan Studio,E,DS
Theme Park Roller Coaster,2000,Strategy,Electronic Arts,0.23,0.18,0.0,0.06,0.48,82,79.0,17.0,Bullfrog Productions,E,PS2
Theresia...,2008,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,61,80.0,8.0,WorkJam,M,DS
Thief: Deadly Shadows,2004,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82,73.0,12.0,Ion Storm,M,XB
Thor: God of Thunder,2011,Action,Sega,0.09,0.04,0.0,0.01,0.14,38,57.0,22.0,Liquid Entertainment,T,"X360,PS3,Wii,DS,3DS"
Thrillville,2006,Strategy,Atari,0.18,0.0,0.0,0.02,0.2,72,28.0,39.0,Frontier Developments,E10+,"PSP,PS2"
Thrillville: Off the Rails,2007,Strategy,LucasArts,0.38,0.02,0.0,0.03,0.44,70,28.0,40.0,Frontier Developments,E10+,"Wii,X360,PSP,PS2,DS"
Thunderstrike: Operation Phoenix,2001,Simulation,Eidos Interactive,0.17,0.13,0.0,0.04,0.34,65,81.0,7.0,Core Design Ltd.,T,PS2
Tiger Woods PGA Tour,2004,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,64,74.0,7.0,Sensory Sweep,E,"DS,PSP"
Tiger Woods PGA Tour 06,2005,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82,48.0,4.0,EA Sports,E,"GC,XB,X360,PS2,PSP"
Tiger Woods PGA Tour 07,2006,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,81,68.0,6.0,EA Redwood Shores,E,"XB,X360,PS2"
Tiger Woods PGA Tour 08,2007,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81,76.0,8.0,Exient Entertainment,E,"DS,Wii,PS3,X360"
Tiger Woods PGA Tour 09,2008,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65,84,78.0,29.0,EA Tiburon,E,"X360,PSP,PS3"
Tiger Woods PGA Tour 09 All-Play,2008,Sports,Electronic Arts,0.8,0.47,0.0,0.14,1.42,81,87.0,34.0,EA Tiburon,E,Wii
Tiger Woods PGA Tour 10,2009,Sports,Electronic Arts,0.42,0.25,0.0,0.11,0.78,81,77.0,9.0,EA Tiburon,E,"PS3,X360,Wii"
Tiger Woods PGA Tour 11,2010,Sports,Electronic Arts,0.37,0.33,0.0,0.13,0.83,78,67.0,17.0,EA Sports,E,"PS3,X360,Wii"
Tiger Woods PGA Tour 12: The Masters,2011,Sports,Electronic Arts,0.52,0.25,0.0,0.11,0.89,80,73.0,17.0,Electronic Arts,E,"PS3,Wii,X360"
Tiger Woods PGA Tour 13,2012,Sports,Electronic Arts,0.24,0.21,0.0,0.08,0.54,75,57.0,9.0,Electronic Arts,E,"PS3,X360"
Tiger Woods PGA Tour 14,2013,Sports,Electronic Arts,0.21,0.12,0.0,0.03,0.35,77,62.0,26.0,EA Tiburon,E,"X360,PS3"
Tiger Woods PGA Tour 2002,2002,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,80,76.0,5.0,EA Sports,E,PS2
Tiger Woods PGA Tour 2003,2002,Sports,Electronic Arts,0.8,0.63,0.0,0.21,1.64,88,89.0,18.0,EA Sports,E,"PS2,GC,XB"
Tiger Woods PGA Tour 2004,2003,Sports,Electronic Arts,1.18,0.34,0.0,0.1,1.63,89,88.0,40.0,EA Sports,E,"PS2,GC,XB,GBA"
Tiger Woods PGA Tour 2005,2004,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,88,89.0,14.0,EA Sports,E,"XB,PS2,PC"
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2005,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09,65,73.0,6.0,Capcom,E10+,"XB,PS2"
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14,71,55.0,6.0,TOSE,E10+,GBA
Time Crisis 3,2003,Shooter,Namco Bandai Games,0.3,0.23,0.0,0.08,0.61,81,81.0,12.0,Namco,T,PS2
Time Crisis 4,2007,Shooter,Namco Bandai Games,0.32,0.32,0.05,0.14,0.83,60,74.0,21.0,Nex Entertainment,T,PS3
Time Crisis II,2001,Shooter,Namco Bandai Games,0.26,0.2,0.0,0.07,0.53,81,79.0,20.0,Namco,T,PS2
Time Crisis: Project Titan,2001,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05,71,67.0,6.0,Flying Tiger Development,T,PS
Time Crisis: Razing Storm,2010,Shooter,Namco Bandai Games,0.18,0.2,0.07,0.08,0.54,58,59.0,15.0,Nex Entertainment,T,PS3
Time Hollow,2008,Adventure,Konami Digital Entertainment,0.03,0.01,0.11,0.0,0.16,64,78.0,21.0,Tenky,T,DS
Time and Eternity,2012,Role-Playing,Nippon Ichi Software,0.06,0.03,0.06,0.02,0.17,42,50.0,78.0,"Image Epoch, Imageepoch",T,PS3
TimeShift,2007,Shooter,Vivendi Games,0.01,0.0,0.0,0.0,0.01,71,76.0,124.0,Saber Interactive,M,"PC,PS3,X360"
TimeSplitters,2000,Shooter,Eidos Interactive,0.21,0.17,0.0,0.06,0.43,81,80.0,40.0,Free Radical Design,T,PS2
TimeSplitters 2,2002,Shooter,Eidos Interactive,0.34,0.09,0.0,0.01,0.44,88,90.0,65.0,Free Radical Design,T,"GC,PS2,XB"
TimeSplitters: Future Perfect,2005,Shooter,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82,91.0,41.0,Free Radical Design,M,"GC,XB,PS2"
